date;US;Mexico;Belgium;Afghanistan;Netherlands
2021-06-26;321704342.0;42791467.0;10376722.0;765890.0;14896699.0
2021-06-27;322875796.0;43753814.0;10561398.0;765890.0;14896699.0
2021-06-28;323985562.0;43912990.0;10666126.0;835694.0;15342995.0
2021-06-29;324698633.0;44385584.0;10666126.0;835694.0;15553035.0
2021-06-30;325854289.0;45113218.0;10796060.0;886854.0;15764668.0
2021-07-01;327151971.0;45898210.0;11060661.0;886854.0;15974932.0
2021-07-02;327854747.0;45898210.0;11060661.0;886854.0;15974932.0
2021-07-03;328965449.0;46451716.0;11060661.0;886854.0;16392351.0
2021-07-04;329581401.0;47197494.0;11060661.0;886854.0;16596971.0
2021-07-05;329597069.0;47316228.0;11301758.0;915671.0;16596971.0
2021-07-06;330214732.0;47739783.0;11527669.0;915671.0;16596971.0
2021-07-07;330560735.0;48499324.0;11675431.0;934463.0;17101744.0
2021-07-08;331202641.0;49202252.0;11675431.0;934463.0;17191580.0
2021-07-09;331829537.0;49857020.0;11837865.0;934463.0;17449866.0
2021-07-10;332398437.0;50362218.0;11837865.0;934463.0;17449866.0
2021-07-11;332970743.0;50698518.0;11888621.0;934463.0;17794736.0
2021-07-12;333446234.0;50817979.0;12288808.0;962093.0;17794736.0
2021-07-13;333789308.0;51331578.0;12423184.0;962093.0;18106978.0
2021-07-14;334325302.0;51986413.0;12572391.0;1024168.0;18550302.0
2021-07-15;334940243.0;52704960.0;12700513.0;1024168.0;18550302.0
2021-07-16;335474027.0;53342673.0;12700513.0;1024168.0;18550302.0
2021-07-17;336071640.0;53915023.0;12700513.0;1024168.0;18550302.0
2021-07-18;336553250.0;54282399.0;12700513.0;1024168.0;18550302.0
2021-07-19;337097460.0;54542551.0;12967261.0;1094257.0;18550302.0
2021-07-20;337404458.0;55107724.0;13094778.0;1094257.0;19222005.0
2021-07-21;338025976.0;55911861.0;13203326.0;1094257.0;19222005.0
2021-07-22;338738139.0;56872930.0;13307796.0;1094257.0;19222005.0
2021-07-23;339351328.0;58249143.0;13471780.0;1094257.0;19294110.0
2021-07-24;339971693.0;59580006.0;13471780.0;1094257.0;19600216.0
2021-07-25;340706576.0;60558289.0;13471780.0;1171064.0;19600216.0
2021-07-26;341160939.0;60885690.0;13785545.0;1171064.0;19600216.0
2021-07-27;341612377.0;61858631.0;13886253.0;1171064.0;20254917.0
2021-07-28;342341830.0;63313209.0;14142374.0;1277085.0;20254917.0
2021-07-29;343060727.0;64489596.0;14142374.0;1381416.0;20254917.0
2021-07-30;343892540.0;64489596.0;14302977.0;1381416.0;20254917.0
2021-07-31;344537499.0;66712486.0;14302977.0;1381416.0;20254917.0
2021-08-01;345294879.0;67355342.0;14302977.0;1381416.0;20254917.0
2021-08-02;345822330.0;67594385.0;14541401.0;1381416.0;20254917.0
2021-08-03;346191171.0;68089659.0;14678253.0;1442250.0;20254917.0
2021-08-04;347046688.0;68825948.0;14765390.0;1442250.0;21075870.0
2021-08-05;347956762.0;69820231.0;14874835.0;1442250.0;21075870.0
2021-08-06;348797220.0;70808386.0;14987130.0;1442250.0;21075870.0
2021-08-07;349531915.0;71654978.0;14987130.0;1442250.0;21075870.0
2021-08-08;350243320.0;72132661.0;14987130.0;1442250.0;21075870.0
2021-08-09;350868884.0;72488230.0;15263070.0;1767239.0;21075870.0
2021-08-10;351496221.0;72986350.0;15263070.0;1767239.0;21075870.0
2021-08-11;352127577.0;73771750.0;15422315.0;1809517.0;21075870.0
2021-08-12;352840977.0;74802779.0;15422315.0;1809517.0;21074075.0
2021-08-13;353767407.0;75780229.0;15495398.0;1809517.0;21348406.0
2021-08-14;354674919.0;76587422.0;15495398.0;1809517.0;21348406.0
2021-08-15;355310087.0;77225451.0;15495398.0;1809517.0;21348406.0
2021-08-16;356249524.0;77573466.0;15602812.0;1809517.0;21348406.0
2021-08-17;356862795.0;77573466.0;15636549.0;1809517.0;21656612.0
2021-08-18;357556446.0;78765073.0;15688921.0;1809517.0;21656612.0
2021-08-19;358587670.0;79399398.0;15733985.0;1809517.0;21731346.0
2021-08-20;359552717.0;79933762.0;15782561.0;1809517.0;21731346.0
2021-08-21;360542345.0;80404167.0;15782561.0;1809517.0;21731346.0
2021-08-22;361476680.0;80683665.0;15782561.0;1809517.0;21731346.0
2021-08-23;362176706.0;80886612.0;15867931.0;1809517.0;21731346.0
2021-08-24;362779449.0;81274760.0;15944012.0;1809517.0;21820524.0
2021-08-25;363713083.0;81923702.0;15993722.0;1809517.0;21820524.0
2021-08-26;364694303.0;82678717.0;16040343.0;1809517.0;21881815.0
2021-08-27;365740790.0;83433577.0;16040343.0;1809517.0;21881815.0
2021-08-28;366742288.0;84026447.0;16040343.0;1809517.0;21881815.0
2021-08-29;367654331.0;84379551.0;16040343.0;1201286.0;21881815.0
2021-08-30;368419107.0;84549082.0;16157160.0;1201286.0;21881815.0
2021-08-31;369116950.0;84946443.0;16157160.0;1979652.0;21881815.0
2021-09-01;370128361.0;85375481.0;16219756.0;1979652.0;21881815.0
2021-09-02;370955041.0;85845792.0;16219756.0;1979652.0;21955854.0
2021-09-03;372257984.0;85845792.0;16237114.0;1979652.0;22007305.0
2021-09-04;373146574.0;86793531.0;16237114.0;1979652.0;22007305.0
2021-09-05;373180194.0;86793531.0;16237114.0;1979652.0;22007305.0
2021-09-06;373225052.0;87224714.0;16289129.0;1979652.0;22007305.0
2021-09-07;374665992.0;87750381.0;16303919.0;1979652.0;22007305.0
2021-09-08;375626451.0;88593229.0;16315980.0;1979652.0;22007305.0
2021-09-09;376270422.0;89500945.0;16339369.0;1979652.0;22071478.0
2021-09-10;377202098.0;90366606.0;16352789.0;1979652.0;22071478.0
2021-09-11;378050170.0;91182279.0;16352789.0;1979652.0;22102538.0
2021-09-12;378789910.0;91720391.0;16390091.0;1979652.0;22102538.0
2021-09-13;379459003.0;92080595.0;16390091.0;1979652.0;22102538.0
2021-09-14;380097735.0;92749295.0;16414814.0;1979652.0;22153083.0
2021-09-15;380932118.0;93588719.0;16414814.0;1979652.0;22153083.0
2021-09-16;381692344.0;94144251.0;16429512.0;1979652.0;22153083.0
